region;kön;tabellinnehåll;år;Värde
Gagnef;män;Antal;2024;1.28
Gagnef;män;Antal;2025;1.44
Gagnef;kvinnor;Antal;2000;1.97
Gagnef;kvinnor;Antal;2001;2
Gagnef;kvinnor;Antal;2002;1.91
Gagnef;kvinnor;Antal;2003;2.49
Gagnef;kvinnor;Antal;2004;2.18
Gagnef;kvinnor;Antal;2005;2.19
Gagnef;kvinnor;Antal;2006;2.2
Gagnef;kvinnor;Antal;2007;2.23
Gagnef;kvinnor;Antal;2008;2.58
Gagnef;kvinnor;Antal;2009;2.17
Gagnef;kvinnor;Antal;2010;2.3
Gagnef;kvinnor;Antal;2011;2.35
Gagnef;kvinnor;Antal;2012;2.49
Gagnef;kvinnor;Antal;2013;2.14
Gagnef;kvinnor;Antal;2014;2.57
Gagnef;kvinnor;Antal;2015;2.39
Gagnef;kvinnor;Antal;2016;2.22
Gagnef;kvinnor;Antal;2017;2.69
Gagnef;kvinnor;Antal;2018;2.01
Gagnef;kvinnor;Antal;2019;2.06
Gagnef;kvinnor;Antal;2020;2.61
Gagnef;kvinnor;Antal;2021;2.01
Gagnef;kvinnor;Antal;2022;1.94
Gagnef;kvinnor;Antal;2023;2.24
Gagnef;kvinnor;Antal;2024;1.42
Gagnef;kvinnor;Antal;2025;1.78
Leksand;män;Antal;2000;1.46
Leksand;män;Antal;2001;1.36
Leksand;män;Antal;2002;1.38
Leksand;män;Antal;2003;1.77
Leksand;män;Antal;2004;1.79
Leksand;män;Antal;2005;1.68
Leksand;män;Antal;2006;1.68
Leksand;män;Antal;2007;1.65
Leksand;män;Antal;2008;1.81
Leksand;män;Antal;2009;1.9
Leksand;män;Antal;2010;1.68
Leksand;män;Antal;2011;1.87
Leksand;män;Antal;2012;1.54
Leksand;män;Antal;2013;1.81
Leksand;män;Antal;2014;1.6
Leksand;män;Antal;2015;1.92
Leksand;män;Antal;2016;1.73
Leksand;män;Antal;2017;1.7
Leksand;män;Antal;2018;1.78
Leksand;män;Antal;2019;1.43
Leksand;män;Antal;2020;1.63
Leksand;män;Antal;2021;1.33
Leksand;män;Antal;2022;1.19
Leksand;män;Antal;2023;1.4
Leksand;män;Antal;2024;1.25
Leksand;män;Antal;2025;1.27
Leksand;kvinnor;Antal;2000;1.57
Leksand;kvinnor;Antal;2001;1.43
Leksand;kvinnor;Antal;2002;1.5
Leksand;kvinnor;Antal;2003;1.79
Leksand;kvinnor;Antal;2004;1.9
Leksand;kvinnor;Antal;2005;1.77
Leksand;kvinnor;Antal;2006;1.83
Leksand;kvinnor;Antal;2007;1.84
Leksand;kvinnor;Antal;2008;2
Leksand;kvinnor;Antal;2009;2.06
Leksand;kvinnor;Antal;2010;1.85
Leksand;kvinnor;Antal;2011;2.05
Leksand;kvinnor;Antal;2012;1.71
Leksand;kvinnor;Antal;2013;2.07
Leksand;kvinnor;Antal;2014;1.79
Leksand;kvinnor;Antal;2015;2.14
Leksand;kvinnor;Antal;2016;1.98
Leksand;kvinnor;Antal;2017;1.88
Leksand;kvinnor;Antal;2018;1.95
Leksand;kvinnor;Antal;2019;1.6
Leksand;kvinnor;Antal;2020;1.78
Leksand;kvinnor;Antal;2021;1.49
Leksand;kvinnor;Antal;2022;1.38
Leksand;kvinnor;Antal;2023;1.68
Leksand;kvinnor;Antal;2024;1.49
Leksand;kvinnor;Antal;2025;1.48
Rättvik;män;Antal;2000;1.35
Rättvik;män;Antal;2001;1.43
Rättvik;män;Antal;2002;1.74
Rättvik;män;Antal;2003;1.66
Rättvik;män;Antal;2004;1.66
Rättvik;män;Antal;2005;1.49
Rättvik;män;Antal;2006;1.51
Rättvik;män;Antal;2007;1.39
Rättvik;män;Antal;2008;1.78
Rättvik;män;Antal;2009;1.49
Rättvik;män;Antal;2010;1.68
Rättvik;män;Antal;2011;1.62
Rättvik;män;Antal;2012;1.49
Rättvik;män;Antal;2013;1.35
Rättvik;män;Antal;2014;1.67
Rättvik;män;Antal;2015;1.27
Rättvik;män;Antal;2016;1.26
Rättvik;män;Antal;2017;1.59
Rättvik;män;Antal;2018;1.44
Rättvik;män;Antal;2019;1.34
Rättvik;män;Antal;2020;1.46
Rättvik;män;Antal;2021;1.41
Rättvik;män;Antal;2022;1.58
Rättvik;män;Antal;2023;1.37
Rättvik;män;Antal;2024;1.36
Rättvik;män;Antal;2025;1.28
Rättvik;kvinnor;Antal;2000;1.48
Rättvik;kvinnor;Antal;2001;1.67
Rättvik;kvinnor;Antal;2002;2.01
Rättvik;kvinnor;Antal;2003;1.94
Rättvik;kvinnor;Antal;2004;1.91
Rättvik;kvinnor;Antal;2005;1.75
Rättvik;kvinnor;Antal;2006;1.84
Rättvik;kvinnor;Antal;2007;1.64
Rättvik;kvinnor;Antal;2008;2.1
Rättvik;kvinnor;Antal;2009;1.78
Rättvik;kvinnor;Antal;2010;2.05
Rättvik;kvinnor;Antal;2011;1.89
Rättvik;kvinnor;Antal;2012;1.67
Rättvik;kvinnor;Antal;2013;1.5
Rättvik;kvinnor;Antal;2014;1.86
Rättvik;kvinnor;Antal;2015;1.35
Rättvik;kvinnor;Antal;2016;1.46
Rättvik;kvinnor;Antal;2017;2
Rättvik;kvinnor;Antal;2018;1.84
Rättvik;kvinnor;Antal;2019;1.6
Rättvik;kvinnor;Antal;2020;1.76
Rättvik;kvinnor;Antal;2021;1.72
Rättvik;kvinnor;Antal;2022;1.89
Rättvik;kvinnor;Antal;2023;1.67
Rättvik;kvinnor;Antal;2024;1.59
Rättvik;kvinnor;Antal;2025;1.48
Orsa;män;Antal;2000;1.51
Orsa;män;Antal;2001;1.68
Orsa;män;Antal;2002;1.74
Orsa;män;Antal;2003;1.42
Orsa;män;Antal;2004;1.68
Orsa;män;Antal;2005;1.38
Orsa;män;Antal;2006;1.94
Orsa;män;Antal;2007;2.11
Orsa;män;Antal;2008;1.69
Orsa;män;Antal;2009;1.65
Orsa;män;Antal;2010;1.71
Orsa;män;Antal;2011;1.61
Orsa;män;Antal;2012;1.39
Orsa;män;Antal;2013;1.05
Orsa;män;Antal;2014;1.44
Orsa;män;Antal;2015;1.27
Orsa;män;Antal;2016;1.39
Orsa;män;Antal;2017;1.58
Orsa;män;Antal;2018;1.15
Orsa;män;Antal;2019;1.36
Orsa;män;Antal;2020;1.67
Orsa;män;Antal;2021;1.46
Orsa;män;Antal;2022;1.13
Orsa;män;Antal;2023;1.27
Orsa;män;Antal;2024;1.22
Orsa;män;Antal;2025;1.02
Orsa;kvinnor;Antal;2000;1.66
Orsa;kvinnor;Antal;2001;1.97
Orsa;kvinnor;Antal;2002;2.02
Orsa;kvinnor;Antal;2003;1.55
Orsa;kvinnor;Antal;2004;2.08
Orsa;kvinnor;Antal;2005;1.58
Orsa;kvinnor;Antal;2006;2.08
Orsa;kvinnor;Antal;2007;2.17
Orsa;kvinnor;Antal;2008;1.69
Orsa;kvinnor;Antal;2009;1.78
Orsa;kvinnor;Antal;2010;1.88
Orsa;kvinnor;Antal;2011;1.88
Orsa;kvinnor;Antal;2012;1.62
Orsa;kvinnor;Antal;2013;1.2
Orsa;kvinnor;Antal;2014;1.92
Orsa;kvinnor;Antal;2015;1.47
Orsa;kvinnor;Antal;2016;1.61
Orsa;kvinnor;Antal;2017;1.91
Orsa;kvinnor;Antal;2018;1.42
Orsa;kvinnor;Antal;2019;1.77
Orsa;kvinnor;Antal;2020;2.04
Orsa;kvinnor;Antal;2021;1.79
Orsa;kvinnor;Antal;2022;1.31
Orsa;kvinnor;Antal;2023;1.36
Orsa;kvinnor;Antal;2024;1.53
Orsa;kvinnor;Antal;2025;1.45
Älvdalen;män;Antal;2000;1.53
Älvdalen;män;Antal;2001;1.26
Älvdalen;män;Antal;2002;1.97
Älvdalen;män;Antal;2003;1.72
Älvdalen;män;Antal;2004;1.88
Älvdalen;män;Antal;2005;1.94
Älvdalen;män;Antal;2006;1.82
Älvdalen;män;Antal;2007;1.63
Älvdalen;män;Antal;2008;1.82
Älvdalen;män;Antal;2009;1.83
Älvdalen;män;Antal;2010;1.88
Älvdalen;män;Antal;2011;2.11
Älvdalen;män;Antal;2012;1.72
Älvdalen;män;Antal;2013;1.31
Älvdalen;män;Antal;2014;1.89
Älvdalen;män;Antal;2015;1.22
Älvdalen;män;Antal;2016;1.23
Älvdalen;män;Antal;2017;1.5
Älvdalen;män;Antal;2018;1.57
Älvdalen;män;Antal;2019;1.21
Älvdalen;män;Antal;2020;1.47
Älvdalen;män;Antal;2021;1.34
Älvdalen;män;Antal;2022;0.96
Älvdalen;män;Antal;2023;1.17
Älvdalen;män;Antal;2024;1.08
Älvdalen;män;Antal;2025;1
Älvdalen;kvinnor;Antal;2000;1.83
Älvdalen;kvinnor;Antal;2001;1.48
Älvdalen;kvinnor;Antal;2002;2.34
Älvdalen;kvinnor;Antal;2003;1.99
Älvdalen;kvinnor;Antal;2004;2.31
Älvdalen;kvinnor;Antal;2005;2.17
Älvdalen;kvinnor;Antal;2006;2.17
Älvdalen;kvinnor;Antal;2007;1.98
Älvdalen;kvinnor;Antal;2008;2.12
Älvdalen;kvinnor;Antal;2009;2
Älvdalen;kvinnor;Antal;2010;2.21
Älvdalen;kvinnor;Antal;2011;2.43
Älvdalen;kvinnor;Antal;2012;1.89
Älvdalen;kvinnor;Antal;2013;1.47
Älvdalen;kvinnor;Antal;2014;2.06
Älvdalen;kvinnor;Antal;2015;1.45
Älvdalen;kvinnor;Antal;2016;1.5
Älvdalen;kvinnor;Antal;2017;1.68
Älvdalen;kvinnor;Antal;2018;2.11
Älvdalen;kvinnor;Antal;2019;1.41
Älvdalen;kvinnor;Antal;2020;1.79
Älvdalen;kvinnor;Antal;2021;1.7
Älvdalen;kvinnor;Antal;2022;1.17
Älvdalen;kvinnor;Antal;2023;1.41
Älvdalen;kvinnor;Antal;2024;1.48
Älvdalen;kvinnor;Antal;2025;1.25
Smedjebacken;män;Antal;2000;1.43
Smedjebacken;män;Antal;2001;1.18
Smedjebacken;män;Antal;2002;1.49
Smedjebacken;män;Antal;2003;1.05
Smedjebacken;män;Antal;2004;1.84
Smedjebacken;män;Antal;2005;1.92
Smedjebacken;män;Antal;2006;1.57
Smedjebacken;män;Antal;2007;1.63
Smedjebacken;män;Antal;2008;2.04
Smedjebacken;män;Antal;2009;1.77
Smedjebacken;män;Antal;2010;1.79
Smedjebacken;män;Antal;2011;1.64
Smedjebacken;män;Antal;2012;1.83
Smedjebacken;män;Antal;2013;1.76
Smedjebacken;män;Antal;2014;1.77
Smedjebacken;män;Antal;2015;1.88
Smedjebacken;män;Antal;2016;2
Smedjebacken;män;Antal;2017;1.7
Smedjebacken;män;Antal;2018;1.68
Smedjebacken;män;Antal;2019;1.64
Smedjebacken;män;Antal;2020;1.58
Smedjebacken;män;Antal;2021;1.54
Smedjebacken;män;Antal;2022;1.61
Smedjebacken;män;Antal;2023;1.4
Smedjebacken;män;Antal;2024;1.28
Smedjebacken;män;Antal;2025;1.15
Smedjebacken;kvinnor;Antal;2000;1.69
Smedjebacken;kvinnor;Antal;2001;1.28
Smedjebacken;kvinnor;Antal;2002;1.66
Smedjebacken;kvinnor;Antal;2003;1.29
Smedjebacken;kvinnor;Antal;2004;2.13
Smedjebacken;kvinnor;Antal;2005;2.16
Smedjebacken;kvinnor;Antal;2006;1.75
Smedjebacken;kvinnor;Antal;2007;1.95
Smedjebacken;kvinnor;Antal;2008;2.25
Smedjebacken;kvinnor;Antal;2009;2.03
Smedjebacken;kvinnor;Antal;2010;2.05
Smedjebacken;kvinnor;Antal;2011;2.11
Smedjebacken;kvinnor;Antal;2012;2.2
Smedjebacken;kvinnor;Antal;2013;2.07
Smedjebacken;kvinnor;Antal;2014;1.98
Smedjebacken;kvinnor;Antal;2015;2.21
Smedjebacken;kvinnor;Antal;2016;2.29
Smedjebacken;kvinnor;Antal;2017;2.04
Smedjebacken;kvinnor;Antal;2018;1.94
Smedjebacken;kvinnor;Antal;2019;1.88
Smedjebacken;kvinnor;Antal;2020;1.84
Smedjebacken;kvinnor;Antal;2021;1.77
Smedjebacken;kvinnor;Antal;2022;1.91
Smedjebacken;kvinnor;Antal;2023;1.73
Smedjebacken;kvinnor;Antal;2024;1.51
Smedjebacken;kvinnor;Antal;2025;1.35
Mora;män;Antal;2000;1.47
Mora;män;Antal;2001;1.38
Mora;män;Antal;2002;1.54
Mora;män;Antal;2003;1.58
Mora;män;Antal;2004;1.46
Mora;män;Antal;2005;1.84
Mora;män;Antal;2006;1.73
Mora;män;Antal;2007;1.82
Mora;män;Antal;2008;1.64
Mora;män;Antal;2009;1.98
Mora;män;Antal;2010;1.76
Mora;män;Antal;2011;1.91
Mora;män;Antal;2012;1.71
Mora;män;Antal;2013;1.62
Mora;män;Antal;2014;1.59
Mora;män;Antal;2015;1.49
Mora;män;Antal;2016;1.72
Mora;män;Antal;2017;1.59
Mora;män;Antal;2018;1.54
Mora;män;Antal;2019;1.38
Mora;män;Antal;2020;1.23
Mora;män;Antal;2021;1.51
Mora;män;Antal;2022;1.31
Mora;män;Antal;2023;1.13
Mora;män;Antal;2024;1.2
Mora;män;Antal;2025;1.21
Mora;kvinnor;Antal;2000;1.64
Mora;kvinnor;Antal;2001;1.45
Mora;kvinnor;Antal;2002;1.72
Mora;kvinnor;Antal;2003;1.75
Mora;kvinnor;Antal;2004;1.65
Mora;kvinnor;Antal;2005;2.15
Mora;kvinnor;Antal;2006;1.93
Mora;kvinnor;Antal;2007;2.04
Mora;kvinnor;Antal;2008;1.93
Mora;kvinnor;Antal;2009;2.21
Mora;kvinnor;Antal;2010;1.92
Mora;kvinnor;Antal;2011;2.07
Mora;kvinnor;Antal;2012;1.83
Mora;kvinnor;Antal;2013;1.72
Mora;kvinnor;Antal;2014;1.73
Mora;kvinnor;Antal;2015;1.55
Mora;kvinnor;Antal;2016;1.87
Mora;kvinnor;Antal;2017;1.7
Mora;kvinnor;Antal;2018;1.77
Mora;kvinnor;Antal;2019;1.57
Mora;kvinnor;Antal;2020;1.41
Mora;kvinnor;Antal;2021;1.64
Mora;kvinnor;Antal;2022;1.57
Mora;kvinnor;Antal;2023;1.32
Mora;kvinnor;Antal;2024;1.4
Mora;kvinnor;Antal;2025;1.44
Falun;män;Antal;2000;1.55
Falun;män;Antal;2001;1.42
Falun;män;Antal;2002;1.64
Falun;män;Antal;2003;1.64
Falun;män;Antal;2004;1.7
Falun;män;Antal;2005;1.78
Falun;män;Antal;2006;1.65
Falun;män;Antal;2007;1.66
Falun;män;Antal;2008;1.73
Falun;män;Antal;2009;1.77
Falun;män;Antal;2010;1.78
Falun;män;Antal;2011;1.79
Falun;män;Antal;2012;1.84
Falun;män;Antal;2013;1.68
Falun;män;Antal;2014;1.83
Falun;män;Antal;2015;1.8
Falun;män;Antal;2016;1.77
Falun;män;Antal;2017;1.67
Falun;män;Antal;2018;1.69
Falun;män;Antal;2019;1.61
Falun;män;Antal;2020;1.65
Falun;män;Antal;2021;1.56
Falun;män;Antal;2022;1.44
Falun;män;Antal;2023;1.44
Falun;män;Antal;2024;1.35
Falun;män;Antal;2025;1.32
Falun;kvinnor;Antal;2000;1.62
Falun;kvinnor;Antal;2001;1.48
Falun;kvinnor;Antal;2002;1.72
Falun;kvinnor;Antal;2003;1.73
Falun;kvinnor;Antal;2004;1.8
Falun;kvinnor;Antal;2005;1.94
Falun;kvinnor;Antal;2006;1.82
Falun;kvinnor;Antal;2007;1.81
Falun;kvinnor;Antal;2008;1.86
Falun;kvinnor;Antal;2009;1.89
Falun;kvinnor;Antal;2010;1.89
Falun;kvinnor;Antal;2011;1.89
Falun;kvinnor;Antal;2012;1.96
Falun;kvinnor;Antal;2013;1.71
Falun;kvinnor;Antal;2014;1.92
Falun;kvinnor;Antal;2015;1.9
Falun;kvinnor;Antal;2016;1.88
Falun;kvinnor;Antal;2017;1.8
Falun;kvinnor;Antal;2018;1.83
Falun;kvinnor;Antal;2019;1.7
Falun;kvinnor;Antal;2020;1.75
Falun;kvinnor;Antal;2021;1.67
Falun;kvinnor;Antal;2022;1.6
Falun;kvinnor;Antal;2023;1.55
Falun;kvinnor;Antal;2024;1.5
Falun;kvinnor;Antal;2025;1.48
Borlänge;män;Antal;2000;1.28
Borlänge;män;Antal;2001;1.38
Borlänge;män;Antal;2002;1.46
Borlänge;män;Antal;2003;1.57
Borlänge;män;Antal;2004;1.56
Borlänge;män;Antal;2005;1.64
Borlänge;män;Antal;2006;1.7
Borlänge;män;Antal;2007;1.74
Borlänge;män;Antal;2008;1.85
Borlänge;män;Antal;2009;1.8
Borlänge;män;Antal;2010;1.87
Borlänge;män;Antal;2011;1.74
Borlänge;män;Antal;2012;1.72
Borlänge;män;Antal;2013;1.75
Borlänge;män;Antal;2014;1.92
Borlänge;män;Antal;2015;1.8
Borlänge;män;Antal;2016;1.81
Borlänge;män;Antal;2017;1.64
Borlänge;män;Antal;2018;1.79
Borlänge;män;Antal;2019;1.69
Borlänge;män;Antal;2020;1.49
Borlänge;män;Antal;2021;1.52
Borlänge;män;Antal;2022;1.34
Borlänge;män;Antal;2023;1.19
Borlänge;män;Antal;2024;1.23
Borlänge;män;Antal;2025;1.24
Borlänge;kvinnor;Antal;2000;1.46
Borlänge;kvinnor;Antal;2001;1.56
Borlänge;kvinnor;Antal;2002;1.68
Borlänge;kvinnor;Antal;2003;1.83
Borlänge;kvinnor;Antal;2004;1.78
Borlänge;kvinnor;Antal;2005;1.9
Borlänge;kvinnor;Antal;2006;1.95
Borlänge;kvinnor;Antal;2007;2.03
Borlänge;kvinnor;Antal;2008;2.13
Borlänge;kvinnor;Antal;2009;2
Borlänge;kvinnor;Antal;2010;2.16
Borlänge;kvinnor;Antal;2011;1.97
Borlänge;kvinnor;Antal;2012;1.95
Borlänge;kvinnor;Antal;2013;2
Borlänge;kvinnor;Antal;2014;2.14
Borlänge;kvinnor;Antal;2015;2.03
Borlänge;kvinnor;Antal;2016;2.06
Borlänge;kvinnor;Antal;2017;1.88
Borlänge;kvinnor;Antal;2018;2.04
Borlänge;kvinnor;Antal;2019;1.99
Borlänge;kvinnor;Antal;2020;1.73
Borlänge;kvinnor;Antal;2021;1.77
Borlänge;kvinnor;Antal;2022;1.63
Borlänge;kvinnor;Antal;2023;1.47
Borlänge;kvinnor;Antal;2024;1.48
Borlänge;kvinnor;Antal;2025;1.45
Säter;män;Antal;2000;1.49
Säter;män;Antal;2001;1.33
Säter;män;Antal;2002;1.62
Säter;män;Antal;2003;1.63
Säter;män;Antal;2004;1.79
Säter;män;Antal;2005;1.6
Säter;män;Antal;2006;1.82
Säter;män;Antal;2007;1.65
Säter;män;Antal;2008;2.2
Säter;män;Antal;2009;1.75
Säter;män;Antal;2010;1.89
Säter;män;Antal;2011;1.91
Säter;män;Antal;2012;1.59
Säter;män;Antal;2013;1.8
Säter;män;Antal;2014;1.75
Säter;män;Antal;2015;1.6
Säter;män;Antal;2016;1.98
Säter;män;Antal;2017;1.96
Säter;män;Antal;2018;1.51
Säter;män;Antal;2019;1.42
Säter;män;Antal;2020;1.62
Säter;män;Antal;2021;1.53
Säter;män;Antal;2022;1.45
Säter;män;Antal;2023;1.55
Säter;män;Antal;2024;1.42
Säter;män;Antal;2025;1.53
Säter;kvinnor;Antal;2000;1.79
Säter;kvinnor;Antal;2001;1.42
Säter;kvinnor;Antal;2002;1.79
Säter;kvinnor;Antal;2003;1.85
Säter;kvinnor;Antal;2004;2.12
Säter;kvinnor;Antal;2005;1.8
Säter;kvinnor;Antal;2006;2.17
Säter;kvinnor;Antal;2007;1.82
Säter;kvinnor;Antal;2008;2.35
Säter;kvinnor;Antal;2009;2.07
Säter;kvinnor;Antal;2010;2.31
Säter;kvinnor;Antal;2011;2.17
Säter;kvinnor;Antal;2012;1.78
Säter;kvinnor;Antal;2013;2.11
Säter;kvinnor;Antal;2014;1.9
Säter;kvinnor;Antal;2015;1.79
Säter;kvinnor;Antal;2016;2.26
Säter;kvinnor;Antal;2017;2.15
Säter;kvinnor;Antal;2018;1.77
Säter;kvinnor;Antal;2019;1.66
Säter;kvinnor;Antal;2020;1.94
Säter;kvinnor;Antal;2021;1.93
Säter;kvinnor;Antal;2022;1.85
Säter;kvinnor;Antal;2023;1.84
Säter;kvinnor;Antal;2024;1.8
Säter;kvinnor;Antal;2025;1.79
Hedemora;män;Antal;2000;1.28
Hedemora;män;Antal;2001;1.58
Hedemora;män;Antal;2002;1.23
Hedemora;män;Antal;2003;1.53
Hedemora;män;Antal;2004;1.52
Hedemora;män;Antal;2005;1.61
Hedemora;män;Antal;2006;1.36
Hedemora;män;Antal;2007;1.85
Hedemora;män;Antal;2008;1.86
Hedemora;män;Antal;2009;1.77
Hedemora;män;Antal;2010;1.75
Hedemora;män;Antal;2011;1.53
Hedemora;män;Antal;2012;1.75
Hedemora;män;Antal;2013;1.62
Hedemora;män;Antal;2014;1.28
Hedemora;män;Antal;2015;1.94
Hedemora;män;Antal;2016;1.56
Hedemora;män;Antal;2017;1.84
Hedemora;män;Antal;2018;1.85
Hedemora;män;Antal;2019;1.69
Hedemora;män;Antal;2020;1.89
Hedemora;män;Antal;2021;1.41
Hedemora;män;Antal;2022;1.48
Hedemora;män;Antal;2023;1.29
Hedemora;män;Antal;2024;1.41
Hedemora;män;Antal;2025;1.16
Hedemora;kvinnor;Antal;2000;1.51
Hedemora;kvinnor;Antal;2001;1.95
Hedemora;kvinnor;Antal;2002;1.51
Hedemora;kvinnor;Antal;2003;1.87
Hedemora;kvinnor;Antal;2004;1.95
Hedemora;kvinnor;Antal;2005;2.07
Hedemora;kvinnor;Antal;2006;1.61
Hedemora;kvinnor;Antal;2007;2.14
Hedemora;kvinnor;Antal;2008;2.23
Hedemora;kvinnor;Antal;2009;2.01
Hedemora;kvinnor;Antal;2010;2.14
Hedemora;kvinnor;Antal;2011;1.76
Hedemora;kvinnor;Antal;2012;2.19
Hedemora;kvinnor;Antal;2013;1.84
Hedemora;kvinnor;Antal;2014;1.59
Hedemora;kvinnor;Antal;2015;2.23
Hedemora;kvinnor;Antal;2016;1.86
Hedemora;kvinnor;Antal;2017;2.21
Hedemora;kvinnor;Antal;2018;2.16
Hedemora;kvinnor;Antal;2019;2.06
Hedemora;kvinnor;Antal;2020;2.24
Hedemora;kvinnor;Antal;2021;1.75
Hedemora;kvinnor;Antal;2022;1.73
Hedemora;kvinnor;Antal;2023;1.54
Hedemora;kvinnor;Antal;2024;1.68
Hedemora;kvinnor;Antal;2025;1.39
Avesta;män;Antal;2000;1.26
Avesta;män;Antal;2001;1.26
Avesta;män;Antal;2002;1.24
Avesta;män;Antal;2003;1.35
Avesta;män;Antal;2004;1.5
Avesta;män;Antal;2005;1.43
Avesta;män;Antal;2006;1.34
Avesta;män;Antal;2007;1.72
Avesta;män;Antal;2008;1.5
Avesta;män;Antal;2009;1.45
Avesta;män;Antal;2010;1.87
Avesta;män;Antal;2011;1.58
Avesta;män;Antal;2012;1.64
Avesta;män;Antal;2013;1.51
Avesta;män;Antal;2014;1.7
Avesta;män;Antal;2015;1.63
Avesta;män;Antal;2016;1.83
Avesta;män;Antal;2017;1.64
Avesta;män;Antal;2018;1.97
Avesta;män;Antal;2019;1.71
Avesta;män;Antal;2020;1.64
Avesta;män;Antal;2021;1.79
Avesta;män;Antal;2022;1.46
Avesta;män;Antal;2023;1.38
Avesta;män;Antal;2024;1.22
Avesta;män;Antal;2025;1.35
Avesta;kvinnor;Antal;2000;1.48
Avesta;kvinnor;Antal;2001;1.5
Avesta;kvinnor;Antal;2002;1.42
Avesta;kvinnor;Antal;2003;1.57
Avesta;kvinnor;Antal;2004;1.85
Avesta;kvinnor;Antal;2005;1.68
Avesta;kvinnor;Antal;2006;1.59
Avesta;kvinnor;Antal;2007;2.03
Avesta;kvinnor;Antal;2008;1.65
Avesta;kvinnor;Antal;2009;1.6
Avesta;kvinnor;Antal;2010;2.12
Avesta;kvinnor;Antal;2011;1.79
Avesta;kvinnor;Antal;2012;1.88
Avesta;kvinnor;Antal;2013;1.83
Avesta;kvinnor;Antal;2014;1.96
Avesta;kvinnor;Antal;2015;1.97
Avesta;kvinnor;Antal;2016;2.16
Avesta;kvinnor;Antal;2017;1.92
Avesta;kvinnor;Antal;2018;2.34
Avesta;kvinnor;Antal;2019;1.95
Avesta;kvinnor;Antal;2020;1.83
Avesta;kvinnor;Antal;2021;2.09
Avesta;kvinnor;Antal;2022;1.71
Avesta;kvinnor;Antal;2023;1.65
Avesta;kvinnor;Antal;2024;1.44
Avesta;kvinnor;Antal;2025;1.62
Ludvika;män;Antal;2000;1.29
Ludvika;män;Antal;2001;1.31
Ludvika;män;Antal;2002;1.55
Ludvika;män;Antal;2003;1.62
Ludvika;män;Antal;2004;1.41
Ludvika;män;Antal;2005;1.68
Ludvika;män;Antal;2006;1.48
Ludvika;män;Antal;2007;1.77
Ludvika;män;Antal;2008;1.64
Ludvika;män;Antal;2009;1.67
Ludvika;män;Antal;2010;1.7
Ludvika;män;Antal;2011;1.67
Ludvika;män;Antal;2012;1.9
Ludvika;män;Antal;2013;1.83
Ludvika;män;Antal;2014;1.83
Ludvika;män;Antal;2015;1.89
Ludvika;män;Antal;2016;1.88
Ludvika;män;Antal;2017;1.9
Ludvika;män;Antal;2018;1.59
Ludvika;män;Antal;2019;1.89
Ludvika;män;Antal;2020;1.67
Ludvika;män;Antal;2021;1.72
Ludvika;män;Antal;2022;1.4
Ludvika;män;Antal;2023;1.31
Ludvika;män;Antal;2024;1.4
Ludvika;män;Antal;2025;1.11
Ludvika;kvinnor;Antal;2000;1.53
Ludvika;kvinnor;Antal;2001;1.6
Ludvika;kvinnor;Antal;2002;1.89
Ludvika;kvinnor;Antal;2003;1.94
Ludvika;kvinnor;Antal;2004;1.79
Ludvika;kvinnor;Antal;2005;2.05
Ludvika;kvinnor;Antal;2006;1.8
Ludvika;kvinnor;Antal;2007;2.12
Ludvika;kvinnor;Antal;2008;1.96
Ludvika;kvinnor;Antal;2009;2.09
Ludvika;kvinnor;Antal;2010;2.04
Ludvika;kvinnor;Antal;2011;2.1
Ludvika;kvinnor;Antal;2012;2.35
Ludvika;kvinnor;Antal;2013;2.26
Ludvika;kvinnor;Antal;2014;2.22
Ludvika;kvinnor;Antal;2015;2.28
Ludvika;kvinnor;Antal;2016;2.33
Ludvika;kvinnor;Antal;2017;2.31
Ludvika;kvinnor;Antal;2018;1.97
Ludvika;kvinnor;Antal;2019;2.29
Ludvika;kvinnor;Antal;2020;2.02
Ludvika;kvinnor;Antal;2021;2.06
Ludvika;kvinnor;Antal;2022;1.68
Ludvika;kvinnor;Antal;2023;1.63
Ludvika;kvinnor;Antal;2024;1.69
Ludvika;kvinnor;Antal;2025;1.41
Ockelbo;män;Antal;2000;1.27
Ockelbo;män;Antal;2001;1.4
Ockelbo;män;Antal;2002;1.28
Ockelbo;män;Antal;2003;1.67
Ockelbo;män;Antal;2004;1.75
Ockelbo;män;Antal;2005;1.17
Ockelbo;män;Antal;2006;1.96
Ockelbo;män;Antal;2007;1.53
Ockelbo;män;Antal;2008;2.13
Ockelbo;män;Antal;2009;1.74
Ockelbo;män;Antal;2010;1.56
Ockelbo;män;Antal;2011;1.47
Ockelbo;män;Antal;2012;1.78
Ockelbo;män;Antal;2013;1.88
Ockelbo;män;Antal;2014;1.52
Ockelbo;män;Antal;2015;1.81
Ockelbo;män;Antal;2016;1.23
Ockelbo;män;Antal;2017;1.34
Ockelbo;män;Antal;2018;1.89
Ockelbo;män;Antal;2019;1.72
Ockelbo;män;Antal;2020;1.76
Ockelbo;män;Antal;2021;1.6
Ockelbo;män;Antal;2022;1.35
Ockelbo;män;Antal;2023;1.52
Ockelbo;män;Antal;2024;1.34
Ockelbo;män;Antal;2025;1.15
Ockelbo;kvinnor;Antal;2000;1.64
Ockelbo;kvinnor;Antal;2001;1.71
